particip_code,pred_trialN,pred_Cond,pred_Cont,pred_Cat,pred_Obj,pred_predictedValue,pred_acc,pred_rt,rec_session,rec_trialType,rec_Cond,rec_Cat,rec_Obj,rec_response,rec_acc,rec_rt,rec_respConf,rec_rtConf,rec_respCont
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,Instruments,drums3,0,0,1.56960643350612,3,0.502637172234245,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,FruitsAndVegs,brusselssprout3,0,0,2.65943835047074,2,1.43373168614926,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,HouseObjects,handbrush3,1,0,1.3879797544796,5,0.24249059392605,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,Instruments,electricdrumset3,1,0,2.0299269738025,2,0.57561203406658,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,FruitsAndVegs,cabbage3,1,0,1.20135808357736,6,0.941267953021452,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,FruitsAndVegs,carrot3,0,0,1.87965963239549,6,1.46638515451923,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,FruitsAndVegs,casabamelon3,1,0,1.12969948264072,5,0.433636109693907,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,Instruments,electricguitar3,1,0,1.32923102978384,3,0.328981825441588,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,Instruments,flute3,1,0,1.21312072168803,5,0.473889188433532,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,FruitsAndVegs,cauliflower3,1,0,0.950230329588521,6,0.120754746079911,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,Instruments,flutetrans3,0,0,1.37092352827312,2,0.543019824428484,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,FruitsAndVegs,celery3,0,0,1.09291505918372,2,1.04512330808211,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,Instruments,frenchhorn3,0,0,2.17937357659684,4,0.250289054645691,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,HouseObjects,handvacuum3,0,0,1.15064483630704,5,0.0225932455505244,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,FruitsAndVegs,cherry3,0,0,2.6951691879658,2,0.448748734313995,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,HouseObjects,iron3,1,0,1.76698430330725,3,0.117071524844505,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,HouseObjects,ironingboard3,0,0,1.37795994320186,3,0.155620263831224,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,HouseObjects,sponge3,0,0,1.449863579066,3,0.164288855157793,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,HouseObjects,spraybottle3,0,0,2.72648747259518,3,0.619049925240688,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,FruitsAndVegs,cherrytomato3,1,0,2.09895016654627,5,0.402189213782549,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,Instruments,gong3,1,0,1.46722834400134,5,1.56788252945989,1
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,Instruments,grandpiano3,0,0,3.344011702633,3,0.413278647407424,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,Instruments,guitarcase3,0,0,2.2943571730284,4,0.0525590272736736,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,Instruments,harmonica3,0,0,1.46814914926654,4,0.0246260090498254,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,FruitsAndVegs,coconut3,0,0,1.16027945524547,4,0.175429604889359,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,FruitsAndVegs,coffeebean3,0,0,1.65019790414954,5,0.129288952972274,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,Instruments,harp3,1,0,1.15023815532913,5,0.0756686422391795,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,HouseObjects,teapot3,0,0,0.990460636734497,3,0.353087937051896,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,FruitsAndVegs,corn3,0,0,2.18786288180854,4,0.320442486845423,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,FruitsAndVegs,mango3,0,0,1.15698238858022,4,0.319061118585523,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,Instruments,hihat3,0,0,1.78771829837933,3,0.449479028175119,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,Instruments,speaker3,0,0,1.5123420302989,2,0.38311433600029,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,Instruments,tambourine3,0,0,1.04909742804011,2,0.283889627782628,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,Instruments,timbal3,0,0,1.19195053889416,1,0.367959054827224,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,Instruments,triangle3,1,0,1.64897946483688,5,0.14367384952493,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,FruitsAndVegs,mushroom3,0,0,1.34776387998136,5,0.0291973214480095,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,FruitsAndVegs,onion3,0,0,1.56412778631784,2,0.341449740750249,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,Instruments,trombone3,1,0,1.38497294508852,2,0.403014763374813,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,Instruments,trumpet3,0,0,1.24692014523316,2,0.275466392224189,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,HouseObjects,thermometer3,0,0,1.93746574240504,2,0.26357289776206,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,HouseObjects,thread3,0,0,2.22470407380024,3,0.474168861808721,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,FruitsAndVegs,orange3,0,0,1.83224345184863,3,0.43599024094874,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,HouseObjects,towel3,1,0,1.5702626396087,5,0.024188217590563,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,FruitsAndVegs,peanut3,0,0,1.53898797370493,2,0.337547463481314,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,HouseObjects,vacuumcleaner3,0,0,2.15513853292214,2,0.31885938171763,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,FruitsAndVegs,pear3,1,0,1.41915820242139,2,0.329332379275002,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,Instruments,tuba3,1,0,1.47773084841901,2,0.23448109527817,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,Instruments,violin3,1,0,1.15875504305586,6,0.0822509087156504,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,FruitsAndVegs,peppergreen3,1,0,1.28430464764824,2,0.416820428217761,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,HouseObjects,wateringcan3,0,0,1.96911020571133,3,0.40524349064799,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,new,5,FruitsAndVegs,pineapple3,1,0,1.49417865672149,2,0.626954867038876,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,FruitsAndVegs,almond4,0,0,2.58518379065208,2,4.66309880011249,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,FruitsAndVegs,apple4,0,0,3.09395164658781,2,2.42006489576306,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,Instruments,accordion4,1,0,1.23503691400401,5,1.62045117863454,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,HouseObjects,ashtray4,0,0,2.11056623270269,1,1.51575391693041,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,FruitsAndVegs,apricot4,0,0,2.27042778162286,4,9.49350651353598e-05,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,FruitsAndVegs,artichoke4,0,0,1.30936973111238,4,0.812582286307588,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,HouseObjects,ballofstring4,1,0,1.26076750445645,4,0.396601519663818,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,HouseObjects,barbecuelighter4,0,0,2.66456548159476,2,0.264944002847187,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,HouseObjects,basket4,0,0,1.72769629012328,2,0.233243733062409,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,HouseObjects,bleachbottle4,0,0,1.92559662309941,2,0.721872862195596,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,Instruments,acousticguitar4,0,0,1.92495292529929,2,0.434640303719789,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,Instruments,balalaika4,1,0,1.05835230695084,4,0.219039084622636,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,HouseObjects,bottle4,1,0,0.994526484515518,5,0.636491985293105,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,Instruments,banjo4,0,0,1.19580759375822,5,0.31937510962598,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,HouseObjects,broom4,0,0,1.75557991641108,4,0.229565964196809,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,FruitsAndVegs,arugula4,0,0,1.55292545713019,4,0.456248919595964,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,HouseObjects,bucket4,0,0,2.4139919426525,2,0.94197002297733,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,Instruments,bassdrum4,1,0,1.14437720237765,4,0.7024467891315,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,FruitsAndVegs,asparagus4,0,0,1.25019091239665,6,0.885237704729661,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,Instruments,bassguitar4,1,0,2.68978355149738,2,0.437277957214974,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,FruitsAndVegs,avocado4,0,0,1.54178310371935,5,0.31962752121035,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,Instruments,cello4,0,0,1.60411819024011,4,0.22269023314584,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,FruitsAndVegs,banana4,0,0,1.37526295543648,5,0.125391486566514,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,Instruments,chime4,0,0,1.39438016910572,3,0.530595848569646,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,Instruments,clarinet4,1,0,1.35050063766539,5,0.340659150271676,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,HouseObjects,clock4,0,0,1.32048418128397,3,0.197536950116046,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,HouseObjects,clothesdryingrack4,1,0,1.9223569665337,2,0.298911807709374,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,FruitsAndVegs,beansprouts4,0,0,1.32009129144717,5,0.416935889632441,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,Instruments,cornet4,0,0,1.5133196040988,2,0.505865924293175,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,Instruments,cymbal4,0,0,1.16728059039451,1,0.690379781764932,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,HouseObjects,clothespin4,0,0,1.87153338943608,1,0.377948717796244,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,FruitsAndVegs,blackberry4,1,0,2.78023414942436,2,0.728681240580045,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,HouseObjects,coffee4,0,0,2.34830879408401,2,0.568251364747994,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,Instruments,doublebass4,0,0,1.95312777126674,3,1.00743764359504,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,FruitsAndVegs,blackolive4,0,0,1.52713970164768,4,0.229999907081947,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,Instruments,drums4,0,0,1.58499809005298,1,0.474484456470236,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,Instruments,electricdrumset4,0,0,1.4084908447694,1,0.447944352752529,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,FruitsAndVegs,blueberry4,0,0,2.23878460121341,2,0.809493050328456,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,HouseObjects,cushion4,0,0,1.24680628743954,3,0.13763425196521,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,HouseObjects,dishsoap4,1,0,1.05275819834787,3,0.230744312750176,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,HouseObjects,doormat4,0,0,1.98249956779182,1,0.790088145178743,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,FruitsAndVegs,broccoli4,0,0,1.46267403010279,2,0.609409212484024,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,Instruments,electricguitar4,0,0,2.72995003394317,3,0.500635198433883,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,Instruments,flute4,0,0,1.38550823740661,3,0.608482313342392,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,HouseObjects,dustpan4,0,0,3.44870222907048,2,0.906528480583802,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,HouseObjects,flyswatter4,1,0,1.33650478220079,3,0.161451068590395,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,Instruments,flutetrans4,1,0,1.40503758424893,5,0.203649993869476,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,FruitsAndVegs,brusselssprout4,0,0,1.42102515045553,3,0.241161824786104,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,FruitsAndVegs,cabbage4,0,0,1.24096425727475,3,0.201196437468752,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,HouseObjects,garbagebin4,0,0,1.61063759436365,6,0.199971583671868,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,FruitsAndVegs,carrot4,1,0,2.12538026121911,2,0.340463828062639,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,Instruments,frenchhorn4,1,0,1.17032909404952,3,0.352204335969873,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,FruitsAndVegs,casabamelon4,0,0,1.7721200940432,2,0.66340830095578,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,HouseObjects,glass4,0,0,2.02454262028914,2,0.486079996218905,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,HouseObjects,glassmop4,0,0,1.61131015734281,4,0.0612763689132407,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,HouseObjects,handbrush4,0,0,1.36485346173868,4,0.0510698949219659,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,Instruments,gong4,1,0,1.92329573235475,3,0.693719504866749,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,Instruments,grandpiano4,1,0,1.3068177116802,3,0.372528122155927,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,Instruments,guitarcase4,1,0,2.40662742475979,2,0.330286860815249,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,Instruments,harmonica4,0,0,2.49445672647562,2,0.879054101067595,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,HouseObjects,handvacuum4,0,0,1.6923500035191,4,0.0490676005138084,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,FruitsAndVegs,cauliflower4,0,0,1.22450201620813,5,0.0500974527094513,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,HouseObjects,iron4,1,0,1.26861407421529,3,0.123912296723574,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,Instruments,harp4,1,0,3.02462761267088,2,0.328879192937166,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,FruitsAndVegs,celery4,0,0,1.29737200052477,3,0.272388702258468,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,HouseObjects,ironingboard4,1,0,1.35103625082411,3,0.0516116017242894,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,Instruments,hihat4,1,0,2.67585023748688,3,0.258305288502015,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,HouseObjects,sponge4,1,0,1.3499512335984,2,0.218479737872258,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,FruitsAndVegs,cherry4,0,0,1.45683360367548,3,0.458428575773723,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,FruitsAndVegs,cherrytomato4,0,0,1.70980809978209,6,0.0516430329298601,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,FruitsAndVegs,coconut4,0,0,1.29942464909982,6,0.0322057344019413,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,FruitsAndVegs,coffeebean4,0,0,3.10451444762293,2,1.15951516432688,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,FruitsAndVegs,corn4,0,0,2.94186322111636,2,0.321907243924215,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,HouseObjects,spraybottle4,0,0,1.19837372505572,2,0.2470234191278,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,HouseObjects,teapot4,1,0,2.73575614287984,2,0.28178951179143,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,HouseObjects,thermometer4,0,0,2.04233074386138,4,0.244895079173148,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,FruitsAndVegs,mango4,1,0,3.46851253218483,2,0.376211022492498,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,Instruments,speaker4,0,0,1.7106936252676,3,0.362261030822992,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,FruitsAndVegs,mushroom4,0,0,3.47453288617544,3,1.06316480552778,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,HouseObjects,thread4,0,0,1.97256923920941,4,0.0311964086722583,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,FruitsAndVegs,onion4,0,0,1.75029081862886,2,0.852059207390994,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,FruitsAndVegs,orange4,0,0,1.35405332338996,3,0.447128745727241,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,Instruments,tambourine4,1,0,1.99456048139837,4,0.30925555259455,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,HouseObjects,towel4,0,0,2.40517742105294,2,0.253431531134993,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,Instruments,timbal4,0,0,2.43643412622623,4,0.334388950606808,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,FruitsAndVegs,peanut4,0,0,2.46956451458391,3,0.274989151395857,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,Instruments,triangle4,1,0,1.32146271725651,2,0.393447817652486,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,HouseObjects,vacuumcleaner4,1,0,1.08495174511336,4,0.0535500716650859,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,Instruments,trombone4,0,0,1.41342842660379,2,0.398335366160609,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,Instruments,trumpet4,0,0,3.21579622069839,2,0.511779476306401,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,FruitsAndVegs,pear4,1,0,1.44461745850276,2,0.311818797374144,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,FruitsAndVegs,peppergreen4,0,0,1.25697844370734,4,0.214504014351405,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,FruitsAndVegs,pineapple4,0,0,1.64270862366538,2,0.311841248185374,5
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,HouseObjects,wateringcan4,1,0,1.34086954675149,3,0.0656882802722976,4
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,Instruments,tuba4,1,0,2.27199324674439,2,0.360090355039574,6
6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,new,5,Instruments,violin4,0,0,1.58712258131709,2,0.712896052980796,6
